					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 3,
					["node_index"] = 74,
					["node_type"] = 6,
					["round"] = 3,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 3,
					["node_index"] = 75,
					["node_type"] = 1,
					["round"] = 3,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 3,
					["node_index"] = 76,
					["node_type"] = 8,
					["round"] = 3,
				},
			},
		},
		{
			{
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 1,
					["node_type"] = 16,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 2,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 3,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 4,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 5,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 6,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 7,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 8,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 9,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["bubble_id"] = 45,
					["bubble_npclist"] = {
						"sp_baofu",
					},
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 10,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 11,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 12,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 13,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 14,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 15,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 4,
					["node_index"] = 16,
					["node_type"] = 7,
					["round"] = 1,
				},
			},
		},
		{
			{
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 1,
					["node_type"] = 16,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 2,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 3,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 4,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 5,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 6,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 7,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 8,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 9,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["bubble_id"] = 45,
					["bubble_npclist"] = {
						"sp_baofu",
					},
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 10,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 11,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 12,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 13,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 14,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 15,
					["node_type"] = 7,
					["round"] = 1,
				},
				{
					["extra_reward_group"] = {
					},
					["extra_reward_group_special"] = {
					},
					["map_id"] = 5,
					["node_index"] = 16,
					["node_type"] = 7,
					["round"] = 1,
				},
			},
		},
	},
}
